Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
126117.99999999997,20180326 06:42:41.158,20180327 06:29:51.363,LONG,5,EURUSD,1.2367,1.24522,1.4,838.0000000000084,1
126955.99999999999,20180327 06:29:51.363,20180406 11:08:22.683,SHORT,5,EURUSD,1.24522,1.22424,1.4,2083.9999999999995,1
129039.99999999999,20180406 11:08:22.683,20180412 07:03:16.009,LONG,5,EURUSD,1.22424,1.23602,1.4,1163.9999999999902,1
130203.99999999997,20180412 07:03:16.009,20180416 06:00:13.989,SHORT,5,EURUSD,1.23602,1.23288,1.4,299.99999999999204,1
130503.99999999996,20180416 06:00:13.989,20180417 07:19:50.291,LONG,5,EURUSD,1.23288,1.24031,1.4,729.0000000000048,1
131232.99999999997,20180417 07:19:50.291,20180427 12:24:58.046,SHORT,5,EURUSD,1.24031,1.20747,1.4,3269.9999999999977,1
134502.99999999997,20180427 12:24:58.046,20180430 09:11:33.258,LONG,5,EURUSD,1.20747,1.21014,1.4,252.99999999999503,1
134755.99999999997,20180430 09:11:33.258,20180502 15:42:54.625,SHORT,5,EURUSD,1.21014,1.19705,1.4,1295.0000000000045,1
136050.99999999997,20180502 15:42:54.625,20180502 17:33:29.746,LONG,5,EURUSD,1.19705,1.19606,1.4,-113.00000000000463,1
135937.99999999997,20180502 17:33:29.746,20180504 14:27:36.610,SHORT,5,EURUSD,1.19606,1.19387,1.4,204.99999999999142,1
136142.99999999997,20180504 14:27:36.610,20180507 03:51:08.069,LONG,5,EURUSD,1.19387,1.19728,1.4,326.9999999999913,1
136469.99999999997,20180507 03:51:08.069,20180508 13:29:24.815,SHORT,5,EURUSD,1.19728,1.18566,1.4,1147.9999999999964,1
137617.99999999997,20180508 13:29:24.815,20180509 03:49:20.638,LONG,5,EURUSD,1.18566,1.1856,1.4,-19.9999999999949,1
137597.99999999997,20180509 03:49:20.638,20180509 06:31:01.375,SHORT,5,EURUSD,1.1856,1.18364,1.4,181.9999999999962,1
137779.99999999997,20180509 06:31:01.375,20180509 12:52:11.260,LONG,5,EURUSD,1.18364,1.18907,1.4,529.0000000000045,1
138308.99999999997,20180509 12:52:11.260,20180509 23:49:22.137,SHORT,5,EURUSD,1.18907,1.1849299999999998,1.4,400.0000000000254,1
138709.0,20180509 23:49:22.137,20180510 12:48:47.575,LONG,5,EURUSD,1.1849299999999998,1.1908299999999998,1.4,576.0000000000016,1
139285.0,20180510 12:48:47.575,20180510 14:44:01.904,SHORT,5,EURUSD,1.1908299999999998,1.18822,1.4,246.99999999997792,1
139531.99999999997,20180510 14:44:01.904,20180514 15:51:18.795,LONG,5,EURUSD,1.18822,1.19737,1.4,900.9999999999992,1
140432.99999999997,20180514 15:51:18.795,20180515 13:08:35.363,SHORT,5,EURUSD,1.19737,1.18497,1.4,1225.9999999999968,1
141658.99999999997,20180515 13:08:35.363,20180515 15:43:55.779,LONG,5,EURUSD,1.18497,1.18632,1.4,120.99999999999623,1
141779.99999999997,20180515 15:43:55.779,20180516 11:11:41.969,SHORT,5,EURUSD,1.18632,1.17898,1.4,720.0000000000124,1
142499.99999999997,20180516 11:11:41.969,20180517 03:30:46.337,LONG,5,EURUSD,1.17898,1.18276,1.4,364.00000000001165,1
142863.99999999997,20180517 03:30:46.337,20180517 10:43:08.459,SHORT,5,EURUSD,1.18276,1.17839,1.4,422.99999999999847,1
143286.99999999997,20180517 10:43:08.459,20180517 21:11:22.630,LONG,5,EURUSD,1.17839,1.17947,1.4,93.99999999999699,1
143380.99999999997,20180517 21:11:22.630,20180521 06:55:08.146,SHORT,5,EURUSD,1.17947,1.17323,1.4,610.0000000000023,1
143990.99999999997,20180521 06:55:08.146,20180521 12:31:57.872,LONG,5,EURUSD,1.17323,1.17576,1.4,238.99999999999213,1
144229.99999999997,20180521 12:31:57.872,20180521 14:17:20.778,SHORT,5,EURUSD,1.17576,1.17633,1.4,-71.00000000001815,1
144158.99999999994,20180521 14:17:20.778,20180521 23:19:14.860,LONG,5,EURUSD,1.17633,1.1797,1.4,322.9999999999873,1
144481.99999999994,20180521 23:19:14.860,20180522 04:53:52.143,SHORT,5,EURUSD,1.1797,1.17747,1.4,208.99999999999542,1
144690.99999999994,20180522 04:53:52.143,20180522 09:39:43.958,LONG,5,EURUSD,1.17747,1.18167,1.4,405.9999999999981,1
145096.99999999994,20180522 09:39:43.958,20180523 11:55:54.593,SHORT,5,EURUSD,1.18167,1.16967,1.4,1186.0000000000011,1
146282.99999999994,20180523 11:55:54.593,20180523 14:06:08.683,LONG,5,EURUSD,1.16967,1.17108,1.4,126.99999999999113,1
146409.99999999994,20180523 14:06:08.683,20180523 16:46:30.667,SHORT,5,EURUSD,1.17108,1.17023,1.4,70.99999999997954,1
146480.9999999999,20180523 16:46:30.667,20180524 08:04:25.077,LONG,5,EURUSD,1.17023,1.17251,1.4,213.99999999998377,1
146694.99999999988,20180524 08:04:25.077,20180524 10:50:09.337,SHORT,5,EURUSD,1.17251,1.172,1.4,37.000000000001044,1
