EUR/USD,20180301 00:00:00.196,1.21914,1.21918
EUR/USD,20180301 00:05:00.793,1.21915,1.21919
EUR/USD,20180301 00:10:02.156,1.21928,1.2193200000000002
EUR/USD,20180301 00:15:16.850,1.21935,1.2194
EUR/USD,20180301 00:20:16.873,1.2187299999999999,1.2187700000000001
EUR/USD,20180301 00:25:19.687,1.21851,1.21854
EUR/USD,20180301 00:30:21.586,1.2184,1.21843
EUR/USD,20180301 00:35:22.235,1.21855,1.2186
EUR/USD,20180301 00:40:22.785,1.21886,1.21888
EUR/USD,20180301 00:45:24.427,1.21859,1.21864
EUR/USD,20180301 00:50:25.048,1.21865,1.21869
EUR/USD,20180301 00:55:25.631,1.21871,1.21874
EUR/USD,20180301 01:00:28.480,1.21882,1.21884
EUR/USD,20180301 01:05:35.212,1.21898,1.2190299999999998
EUR/USD,20180301 01:10:37.117,1.2187700000000001,1.21881
EUR/USD,20180301 01:15:37.190,1.2187700000000001,1.21882
EUR/USD,20180301 01:20:44.961,1.2191100000000001,1.21916
EUR/USD,20180301 01:25:45.202,1.21891,1.21894
EUR/USD,20180301 01:30:45.631,1.21865,1.21868
EUR/USD,20180301 01:35:55.207,1.2186,1.21866
EUR/USD,20180301 01:41:00.149,1.21864,1.2186700000000001
EUR/USD,20180301 01:46:00.210,1.21886,1.21889
EUR/USD,20180301 01:51:00.215,1.21916,1.21919
EUR/USD,20180301 01:56:00.718,1.21919,1.21923
EUR/USD,20180301 02:01:00.991,1.2192,1.2192
EUR/USD,20180301 02:06:01.355,1.2189,1.21894
EUR/USD,20180301 02:11:01.740,1.21894,1.21897
EUR/USD,20180301 02:16:09.796,1.21905,1.2191
EUR/USD,20180301 02:21:12.003,1.21879,1.2188299999999999
EUR/USD,20180301 02:26:12.010,1.21874,1.21878
EUR/USD,20180301 02:31:12.731,1.21874,1.2188
EUR/USD,20180301 02:36:14.116,1.21884,1.2188700000000001
EUR/USD,20180301 02:41:17.310,1.2191100000000001,1.21916
EUR/USD,20180301 02:46:18.978,1.21915,1.21919
EUR/USD,20180301 02:51:24.750,1.21923,1.21926
EUR/USD,20180301 02:56:24.939,1.21908,1.2191
EUR/USD,20180301 03:01:41.263,1.2189,1.21896
EUR/USD,20180301 03:06:45.335,1.21907,1.2191
EUR/USD,20180301 03:11:45.957,1.2191100000000001,1.21916
EUR/USD,20180301 03:16:46.903,1.21917,1.2192100000000001
EUR/USD,20180301 03:21:46.969,1.21943,1.2194399999999999
EUR/USD,20180301 03:26:47.059,1.21957,1.21959
EUR/USD,20180301 03:31:52.950,1.21971,1.21975
EUR/USD,20180301 03:37:02.670,1.21961,1.21966
EUR/USD,20180301 03:42:06.961,1.21945,1.21949
EUR/USD,20180301 03:47:07.422,1.21943,1.21945
EUR/USD,20180301 03:52:08.391,1.21949,1.21954
EUR/USD,20180301 03:57:09.682,1.2194399999999999,1.21947
EUR/USD,20180301 04:02:10.824,1.2196,1.21963
EUR/USD,20180301 04:07:14.902,1.21949,1.21955
EUR/USD,20180301 04:12:15.190,1.21922,1.21925
EUR/USD,20180301 04:17:21.588,1.2194,1.21945
EUR/USD,20180301 04:22:24.584,1.21919,1.21926
EUR/USD,20180301 04:27:30.068,1.2194,1.21943
EUR/USD,20180301 04:32:35.703,1.21919,1.21925
EUR/USD,20180301 04:37:42.870,1.21929,1.2193399999999999
EUR/USD,20180301 04:42:43.241,1.2193399999999999,1.21937
EUR/USD,20180301 04:47:44.903,1.21929,1.21933
EUR/USD,20180301 04:52:45.824,1.2192399999999999,1.21928
EUR/USD,20180301 04:57:47.233,1.21941,1.21945
EUR/USD,20180301 05:02:50.605,1.21923,1.21927
EUR/USD,20180301 05:07:53.148,1.2193,1.21933
EUR/USD,20180301 05:12:53.184,1.2196799999999999,1.2197
EUR/USD,20180301 05:17:58.028,1.2194,1.21943
EUR/USD,20180301 05:23:00.501,1.21946,1.2195
EUR/USD,20180301 05:28:01.668,1.21928,1.2193100000000001
EUR/USD,20180301 05:33:09.160,1.2191299999999998,1.21918
EUR/USD,20180301 05:38:11.597,1.21928,1.2193100000000001
EUR/USD,20180301 05:43:12.221,1.2194,1.21945
EUR/USD,20180301 05:48:24.012,1.2192399999999999,1.21929
EUR/USD,20180301 05:53:27.225,1.21927,1.2193
EUR/USD,20180301 05:58:27.827,1.21919,1.21923
EUR/USD,20180301 06:03:38.934,1.2191,1.2191299999999998
EUR/USD,20180301 06:08:42.401,1.2188700000000001,1.2189
EUR/USD,20180301 06:13:43.450,1.21884,1.21889
EUR/USD,20180301 06:18:45.034,1.2191299999999998,1.21917
EUR/USD,20180301 06:23:45.578,1.21914,1.21918
EUR/USD,20180301 06:28:45.654,1.21928,1.2193200000000002
EUR/USD,20180301 06:33:47.504,1.21919,1.2192100000000001
EUR/USD,20180301 06:38:50.060,1.21928,1.2193100000000001
EUR/USD,20180301 06:43:54.639,1.2192,1.21922
EUR/USD,20180301 06:48:55.775,1.21926,1.21929
EUR/USD,20180301 06:53:56.166,1.2203600000000001,1.2204
EUR/USD,20180301 06:58:59.744,1.22056,1.22061
EUR/USD,20180301 07:04:01.081,1.22075,1.22078
EUR/USD,20180301 07:09:01.498,1.22097,1.22101
EUR/USD,20180301 07:14:01.627,1.22038,1.22041
EUR/USD,20180301 07:19:02.147,1.22054,1.22058
EUR/USD,20180301 07:24:02.766,1.22094,1.22097
EUR/USD,20180301 07:29:02.907,1.22091,1.22095
EUR/USD,20180301 07:34:03.526,1.22065,1.22069
EUR/USD,20180301 07:39:07.287,1.22069,1.2207299999999999
EUR/USD,20180301 07:44:07.311,1.22075,1.2207700000000001
EUR/USD,20180301 07:49:09.771,1.22059,1.22062
EUR/USD,20180301 07:54:10.601,1.2211,1.22114
EUR/USD,20180301 07:59:11.278,1.22004,1.2200799999999998
EUR/USD,20180301 08:04:13.034,1.2197,1.21974
EUR/USD,20180301 08:09:16.131,1.21957,1.21961
EUR/USD,20180301 08:14:17.513,1.21975,1.21977
EUR/USD,20180301 08:19:18.417,1.2202899999999999,1.22033
EUR/USD,20180301 08:24:20.152,1.22022,1.22025
EUR/USD,20180301 08:29:24.249,1.22031,1.22035
EUR/USD,20180301 08:34:25.327,1.22011,1.22014
EUR/USD,20180301 08:39:25.485,1.2199799999999998,1.22
EUR/USD,20180301 08:44:25.506,1.21999,1.22002
EUR/USD,20180301 08:49:26.891,1.21957,1.2196
EUR/USD,20180301 08:54:27.502,1.2195,1.2195200000000002
EUR/USD,20180301 08:59:27.652,1.21984,1.21987
EUR/USD,20180301 09:04:28.432,1.21899,1.2190299999999998
EUR/USD,20180301 09:09:28.598,1.2191100000000001,1.21915
EUR/USD,20180301 09:14:30.727,1.21909,1.21912
EUR/USD,20180301 09:19:31.959,1.2191100000000001,1.21915
EUR/USD,20180301 09:24:33.823,1.2186700000000001,1.21869
EUR/USD,20180301 09:29:40.089,1.21882,1.21885
EUR/USD,20180301 09:34:40.376,1.21865,1.2186700000000001
EUR/USD,20180301 09:39:41.140,1.21852,1.21856
EUR/USD,20180301 09:44:43.121,1.21812,1.21815
EUR/USD,20180301 09:49:43.842,1.2183700000000002,1.2184
EUR/USD,20180301 09:54:48.438,1.2180600000000001,1.21809
EUR/USD,20180301 09:59:48.638,1.2181,1.2181600000000001
EUR/USD,20180301 10:04:51.657,1.21834,1.2183700000000002
EUR/USD,20180301 10:09:52.911,1.21892,1.21894
EUR/USD,20180301 10:14:56.299,1.2187,1.21874
EUR/USD,20180301 10:19:58.314,1.2188,1.2188299999999999
EUR/USD,20180301 10:25:00.130,1.21912,1.21916
EUR/USD,20180301 10:30:00.792,1.2188700000000001,1.21891
EUR/USD,20180301 10:35:05.549,1.2189,1.2189299999999998
EUR/USD,20180301 10:40:05.983,1.219,1.2190299999999998
EUR/USD,20180301 10:45:06.001,1.2192,1.21922
EUR/USD,20180301 10:50:06.832,1.21922,1.2192399999999999
EUR/USD,20180301 10:55:07.276,1.21923,1.21925
EUR/USD,20180301 11:00:09.690,1.21879,1.2188299999999999
EUR/USD,20180301 11:05:10.373,1.21834,1.21836
EUR/USD,20180301 11:10:10.740,1.21845,1.21849
EUR/USD,20180301 11:15:11.972,1.21848,1.2185
EUR/USD,20180301 11:20:13.563,1.2182600000000001,1.21831
EUR/USD,20180301 11:25:15.213,1.21868,1.21875
EUR/USD,20180301 11:30:15.395,1.21846,1.2185
EUR/USD,20180301 11:35:16.256,1.2186299999999999,1.21866
EUR/USD,20180301 11:40:17.525,1.21885,1.21888
EUR/USD,20180301 11:45:18.542,1.21853,1.21856
EUR/USD,20180301 11:50:18.763,1.21852,1.21854
EUR/USD,20180301 11:55:21.302,1.21848,1.21852
EUR/USD,20180301 12:00:21.805,1.21853,1.21856
EUR/USD,20180301 12:05:22.045,1.21886,1.2188700000000001
EUR/USD,20180301 12:10:23.344,1.2185700000000002,1.21861
EUR/USD,20180301 12:15:24.061,1.21813,1.2181600000000001
EUR/USD,20180301 12:20:27.706,1.21763,1.21765
EUR/USD,20180301 12:25:27.791,1.21729,1.2173100000000001
EUR/USD,20180301 12:30:31.447,1.21707,1.21709
EUR/USD,20180301 12:35:33.011,1.21741,1.21745
EUR/USD,20180301 12:40:33.049,1.2176799999999999,1.2177
EUR/USD,20180301 12:45:33.054,1.2172399999999999,1.21726
EUR/USD,20180301 12:50:33.358,1.21659,1.21662
EUR/USD,20180301 12:55:33.456,1.21728,1.2173
EUR/USD,20180301 13:00:36.091,1.2169,1.21694
EUR/USD,20180301 13:05:37.995,1.21635,1.2163899999999999
EUR/USD,20180301 13:10:43.091,1.2165700000000002,1.2166
EUR/USD,20180301 13:15:43.461,1.21704,1.21708
