EUR/USD,20180101 22:01:01.051,1.20094,1.20116
EUR/USD,20180101 22:06:01.300,1.20049,1.2008299999999998
EUR/USD,20180101 22:11:07.578,1.2007299999999999,1.20123
EUR/USD,20180101 22:16:13.453,1.2003,1.20094
EUR/USD,20180101 22:21:14.455,1.20052,1.20086
EUR/USD,20180101 22:26:17.643,1.2004700000000001,1.2007700000000001
EUR/USD,20180101 22:31:18.373,1.20068,1.2008299999999998
EUR/USD,20180101 22:36:18.472,1.20135,1.20146
EUR/USD,20180101 22:41:21.552,1.20133,1.20171
EUR/USD,20180101 22:46:51.584,1.20134,1.20173
EUR/USD,20180101 22:52:20.118,1.20133,1.2015200000000001
EUR/USD,20180101 22:57:23.462,1.20141,1.20153
EUR/USD,20180101 23:02:23.932,1.20055,1.2006299999999999
EUR/USD,20180101 23:07:35.903,1.20081,1.2009
EUR/USD,20180101 23:12:38.083,1.20085,1.2009100000000001
EUR/USD,20180101 23:17:38.257,1.20147,1.20149
EUR/USD,20180101 23:22:38.324,1.20107,1.2011
EUR/USD,20180101 23:27:39.801,1.20115,1.20121
EUR/USD,20180101 23:32:40.508,1.20138,1.20144
EUR/USD,20180101 23:37:46.687,1.20119,1.20123
EUR/USD,20180101 23:42:58.793,1.2011,1.20115
EUR/USD,20180101 23:48:08.458,1.20102,1.20107
EUR/USD,20180101 23:53:08.471,1.20098,1.2010399999999999
EUR/USD,20180101 23:58:12.522,1.2010299999999998,1.20107
EUR/USD,20180102 00:03:14.526,1.2009100000000001,1.20096
EUR/USD,20180102 00:08:19.470,1.20108,1.20115
EUR/USD,20180102 00:13:26.345,1.20115,1.20121
EUR/USD,20180102 00:18:26.853,1.20153,1.20157
EUR/USD,20180102 00:23:29.625,1.20156,1.20161
EUR/USD,20180102 00:28:36.475,1.20149,1.20155
EUR/USD,20180102 00:33:52.563,1.2014200000000002,1.20144
EUR/USD,20180102 00:38:52.571,1.20138,1.20141
EUR/USD,20180102 00:43:52.573,1.20128,1.20133
EUR/USD,20180102 00:49:12.174,1.20118,1.2012200000000002
EUR/USD,20180102 00:54:29.328,1.20123,1.20128
EUR/USD,20180102 00:59:29.773,1.20163,1.20166
EUR/USD,20180102 01:04:36.847,1.20185,1.20191
EUR/USD,20180102 01:09:37.011,1.20212,1.20215
EUR/USD,20180102 01:14:38.030,1.20223,1.2022700000000002
EUR/USD,20180102 01:19:39.761,1.20228,1.20232
EUR/USD,20180102 01:24:51.061,1.2021899999999999,1.20223
EUR/USD,20180102 01:29:51.457,1.2022700000000002,1.2023
EUR/USD,20180102 01:34:53.078,1.20189,1.20193
EUR/USD,20180102 01:39:58.316,1.2019,1.20194
EUR/USD,20180102 01:45:00.254,1.2019,1.20194
EUR/USD,20180102 01:50:05.447,1.20193,1.2019600000000001
EUR/USD,20180102 01:55:06.612,1.2017,1.20174
EUR/USD,20180102 02:00:08.849,1.20161,1.20163
EUR/USD,20180102 02:05:11.967,1.20141,1.20144
EUR/USD,20180102 02:10:12.337,1.2013,1.20131
EUR/USD,20180102 02:15:14.895,1.20119,1.2012399999999999
EUR/USD,20180102 02:20:17.107,1.2010299999999998,1.20106
EUR/USD,20180102 02:25:23.289,1.2010399999999999,1.20108
EUR/USD,20180102 02:30:23.568,1.20117,1.20119
EUR/USD,20180102 02:35:25.590,1.20115,1.20117
EUR/USD,20180102 02:40:41.886,1.20116,1.2012
EUR/USD,20180102 02:45:47.072,1.2009299999999998,1.20098
EUR/USD,20180102 02:50:52.168,1.20085,1.20088
EUR/USD,20180102 02:55:54.639,1.20098,1.20102
EUR/USD,20180102 03:01:01.764,1.20095,1.20097
EUR/USD,20180102 03:06:02.147,1.20125,1.20125
EUR/USD,20180102 03:11:05.079,1.20171,1.20173
EUR/USD,20180102 03:16:06.501,1.20156,1.20157
EUR/USD,20180102 03:21:08.837,1.20192,1.20197
EUR/USD,20180102 03:26:15.615,1.2020899999999999,1.2021
EUR/USD,20180102 03:31:20.252,1.20197,1.20201
EUR/USD,20180102 03:36:24.981,1.20191,1.2019600000000001
EUR/USD,20180102 03:41:38.305,1.20192,1.20194
EUR/USD,20180102 03:46:42.841,1.20175,1.20179
EUR/USD,20180102 03:51:42.844,1.20164,1.20166
EUR/USD,20180102 03:56:49.067,1.20143,1.20146
