EUR/USD,20170801 00:00:00.065,1.18208,1.18211
EUR/USD,20170801 00:05:00.938,1.18251,1.18254
EUR/USD,20170801 00:10:03.960,1.18275,1.18276
EUR/USD,20170801 00:15:05.135,1.18252,1.18254
EUR/USD,20170801 00:20:05.840,1.18224,1.1822700000000002
EUR/USD,20170801 00:25:06.388,1.18265,1.18269
EUR/USD,20170801 00:30:08.706,1.1824,1.18241
EUR/USD,20170801 00:35:08.993,1.18252,1.18255
EUR/USD,20170801 00:40:09.579,1.18277,1.1828100000000001
EUR/USD,20170801 00:45:10.051,1.18226,1.1823
EUR/USD,20170801 00:50:10.877,1.18219,1.18222
EUR/USD,20170801 00:55:11.568,1.18242,1.18245
EUR/USD,20170801 01:00:12.929,1.18266,1.18269
EUR/USD,20170801 01:05:16.493,1.1827,1.18274
EUR/USD,20170801 01:10:20.489,1.1824,1.18245
EUR/USD,20170801 01:15:31.767,1.18216,1.18219
EUR/USD,20170801 01:20:32.756,1.18229,1.1823299999999999
EUR/USD,20170801 01:25:36.084,1.18262,1.18266
EUR/USD,20170801 01:30:36.667,1.1825299999999999,1.18256
EUR/USD,20170801 01:35:39.069,1.18248,1.1825
EUR/USD,20170801 01:40:39.202,1.18241,1.18242
EUR/USD,20170801 01:45:39.225,1.18256,1.1826
EUR/USD,20170801 01:50:41.887,1.18279,1.18282
EUR/USD,20170801 01:55:42.735,1.18287,1.1829100000000001
EUR/USD,20170801 02:00:44.302,1.18287,1.1829100000000001
EUR/USD,20170801 02:05:44.699,1.1830399999999999,1.18309
EUR/USD,20170801 02:10:46.109,1.18297,1.1830100000000001
EUR/USD,20170801 02:15:46.145,1.1830399999999999,1.18307
EUR/USD,20170801 02:20:47.316,1.1832,1.18323
EUR/USD,20170801 02:25:49.649,1.18311,1.1831399999999999
EUR/USD,20170801 02:30:50.261,1.18305,1.18307
EUR/USD,20170801 02:35:55.826,1.18308,1.1831200000000002
EUR/USD,20170801 02:41:01.121,1.18309,1.1831200000000002
EUR/USD,20170801 02:46:02.907,1.1831,1.18315
EUR/USD,20170801 02:51:03.040,1.18277,1.1828100000000001
EUR/USD,20170801 02:56:04.706,1.1827,1.18272
EUR/USD,20170801 03:01:05.329,1.18267,1.18271
EUR/USD,20170801 03:06:10.982,1.18272,1.18277
EUR/USD,20170801 03:11:11.138,1.18249,1.18255
EUR/USD,20170801 03:16:11.909,1.18238,1.18241
EUR/USD,20170801 03:21:12.845,1.18252,1.18254
EUR/USD,20170801 03:26:14.876,1.18264,1.18267
EUR/USD,20170801 03:31:19.817,1.1826,1.1826299999999998
EUR/USD,20170801 03:36:35.126,1.1826,1.18262
EUR/USD,20170801 03:41:35.165,1.1825700000000001,1.18261
EUR/USD,20170801 03:46:35.322,1.18272,1.18275
EUR/USD,20170801 03:51:36.217,1.18266,1.18269
EUR/USD,20170801 03:56:40.607,1.18244,1.18249
EUR/USD,20170801 04:01:42.705,1.18268,1.1827299999999998
EUR/USD,20170801 04:06:45.973,1.1830100000000001,1.18305
EUR/USD,20170801 04:11:47.354,1.1830100000000001,1.18305
EUR/USD,20170801 04:16:47.419,1.18271,1.18272
EUR/USD,20170801 04:21:49.906,1.18277,1.18279
EUR/USD,20170801 04:26:50.733,1.18269,1.18271
EUR/USD,20170801 04:31:51.746,1.18269,1.1827299999999998
EUR/USD,20170801 04:36:53.625,1.18303,1.18308
EUR/USD,20170801 04:42:00.568,1.18323,1.18325
EUR/USD,20170801 04:47:04.879,1.18308,1.18311
EUR/USD,20170801 04:52:05.588,1.18286,1.18288
EUR/USD,20170801 04:57:15.200,1.18288,1.18293
EUR/USD,20170801 05:02:17.225,1.1832,1.1832200000000002
EUR/USD,20170801 05:07:20.004,1.1831399999999999,1.18319
EUR/USD,20170801 05:12:20.486,1.18308,1.18313
EUR/USD,20170801 05:17:24.595,1.183,1.1830200000000002
EUR/USD,20170801 05:22:31.599,1.18303,1.18307
EUR/USD,20170801 05:27:39.525,1.183,1.18305
EUR/USD,20170801 05:32:43.495,1.18282,1.18285
EUR/USD,20170801 05:37:44.672,1.18265,1.18268
EUR/USD,20170801 05:42:45.644,1.1824700000000001,1.18251
EUR/USD,20170801 05:47:53.973,1.18256,1.1826
EUR/USD,20170801 05:52:57.624,1.1825299999999999,1.1825700000000001
EUR/USD,20170801 05:57:58.353,1.18213,1.18216
EUR/USD,20170801 06:02:59.123,1.18169,1.18172
EUR/USD,20170801 06:07:59.162,1.18184,1.1818799999999998
EUR/USD,20170801 06:13:00.726,1.1817600000000001,1.1818
EUR/USD,20170801 06:18:01.078,1.18145,1.1814799999999999
EUR/USD,20170801 06:23:01.376,1.18134,1.18135
EUR/USD,20170801 06:28:01.574,1.18141,1.18146
EUR/USD,20170801 06:33:03.576,1.18157,1.18161
EUR/USD,20170801 06:38:03.637,1.1822700000000002,1.1822700000000002
EUR/USD,20170801 06:43:03.870,1.18254,1.18258
EUR/USD,20170801 06:48:05.303,1.18293,1.18296
EUR/USD,20170801 06:53:05.983,1.18287,1.18289
EUR/USD,20170801 06:58:08.704,1.18216,1.18219
EUR/USD,20170801 07:03:10.202,1.18164,1.18166
EUR/USD,20170801 07:08:17.264,1.1815799999999999,1.18161
EUR/USD,20170801 07:13:18.047,1.1817600000000001,1.18179
EUR/USD,20170801 07:18:19.086,1.1816799999999998,1.1817
EUR/USD,20170801 07:23:19.183,1.18177,1.1817799999999998
EUR/USD,20170801 07:28:19.677,1.18136,1.18137
EUR/USD,20170801 07:33:19.778,1.1815200000000001,1.18153
EUR/USD,20170801 07:38:20.410,1.18134,1.1813799999999999
EUR/USD,20170801 07:43:21.028,1.18172,1.18174
EUR/USD,20170801 07:48:21.263,1.18177,1.18177
EUR/USD,20170801 07:53:21.984,1.18222,1.18226
EUR/USD,20170801 07:58:22.191,1.18161,1.18161
EUR/USD,20170801 08:03:24.434,1.18296,1.18297
EUR/USD,20170801 08:08:25.348,1.18244,1.1824700000000001
EUR/USD,20170801 08:13:30.201,1.1823700000000001,1.1823700000000001
EUR/USD,20170801 08:18:30.614,1.1825700000000001,1.18261
EUR/USD,20170801 08:23:30.664,1.18239,1.18241
EUR/USD,20170801 08:28:31.007,1.1818799999999998,1.1818899999999999
EUR/USD,20170801 08:33:31.688,1.18169,1.18169
EUR/USD,20170801 08:38:33.955,1.18177,1.1817799999999998
EUR/USD,20170801 08:43:35.379,1.18221,1.18225
EUR/USD,20170801 08:48:35.522,1.18218,1.18221
EUR/USD,20170801 08:53:39.588,1.18181,1.18185
EUR/USD,20170801 08:58:39.644,1.1819899999999999,1.1819899999999999
EUR/USD,20170801 09:03:39.764,1.18171,1.18173
EUR/USD,20170801 09:08:40.031,1.18127,1.18129
EUR/USD,20170801 09:13:41.740,1.18136,1.1813799999999999
EUR/USD,20170801 09:18:42.014,1.18111,1.18113
EUR/USD,20170801 09:23:44.132,1.1812200000000002,1.18123
EUR/USD,20170801 09:28:44.638,1.18153,1.18156
EUR/USD,20170801 09:33:44.749,1.18172,1.1817600000000001
EUR/USD,20170801 09:38:44.931,1.18098,1.181
EUR/USD,20170801 09:43:45.231,1.18141,1.18145
EUR/USD,20170801 09:48:46.166,1.18159,1.18161
EUR/USD,20170801 09:53:46.462,1.1818899999999999,1.18191
EUR/USD,20170801 09:58:48.032,1.18174,1.1817799999999998
EUR/USD,20170801 10:03:50.833,1.18134,1.18137
EUR/USD,20170801 10:08:52.045,1.18147,1.18149
EUR/USD,20170801 10:13:53.943,1.1814,1.18143
EUR/USD,20170801 10:19:00.688,1.1811,1.1811399999999999
EUR/USD,20170801 10:24:01.730,1.18061,1.18064
EUR/USD,20170801 10:29:01.998,1.18058,1.18061
EUR/USD,20170801 10:34:02.257,1.18082,1.18085
EUR/USD,20170801 10:39:02.536,1.18068,1.18072
EUR/USD,20170801 10:44:03.133,1.1813,1.18133
EUR/USD,20170801 10:49:05.031,1.1811200000000002,1.18115
EUR/USD,20170801 10:54:05.284,1.18096,1.18099
EUR/USD,20170801 10:59:05.812,1.18131,1.18134
EUR/USD,20170801 11:04:06.066,1.1814200000000001,1.18146
EUR/USD,20170801 11:09:06.761,1.1816200000000001,1.18165
EUR/USD,20170801 11:14:07.415,1.18165,1.18167
EUR/USD,20170801 11:19:08.909,1.18177,1.18179
EUR/USD,20170801 11:24:08.918,1.18153,1.18156
EUR/USD,20170801 11:29:15.897,1.18181,1.18183
EUR/USD,20170801 11:34:16.086,1.18179,1.18182
EUR/USD,20170801 11:39:16.314,1.182,1.18202
EUR/USD,20170801 11:44:18.403,1.18212,1.18215
EUR/USD,20170801 11:49:21.375,1.18197,1.182
