Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit
107909.99999999997,20180411 07:16:55.994,20180411 08:57:26.067,SHORT,5,EURUSD,1.23729,1.2375399999999999,1.4,-38.999999999986144
107870.99999999999,20180411 08:57:26.067,20180411 12:13:39.844,LONG,5,EURUSD,1.2375399999999999,1.23827,1.4,59.00000000001195
107930.0,20180411 12:13:39.844,20180411 13:38:56.769,SHORT,5,EURUSD,1.23827,1.23748,1.4,65.00000000000685
107995.0,20180411 13:38:56.769,20180411 15:19:10.629,LONG,5,EURUSD,1.23748,1.23865,1.4,103.00000000001154
108098.00000000001,20180411 15:19:10.629,20180411 18:50:07.685,SHORT,5,EURUSD,1.23865,1.23623,1.4,228.00000000000887
108326.00000000003,20180411 18:50:07.685,20180412 01:05:21.537,LONG,5,EURUSD,1.23623,1.23756,1.4,119.00000000000534
108445.00000000003,20180412 01:05:21.537,20180412 05:07:22.027,SHORT,5,EURUSD,1.23756,1.23573,1.4,168.99999999999983
108614.00000000003,20180412 05:07:22.027,20180412 07:18:17.645,LONG,5,EURUSD,1.23573,1.23699,1.4,112.0000000000039
108726.00000000003,20180412 07:18:17.645,20180412 09:43:40.350,SHORT,5,EURUSD,1.23699,1.2341799999999998,1.4,267.0000000000201
108993.00000000004,20180412 09:43:40.350,20180412 10:33:50.637,LONG,5,EURUSD,1.2341799999999998,1.23322,1.4,-109.99999999998498
108883.00000000006,20180412 10:33:50.637,20180412 14:04:27.472,SHORT,5,EURUSD,1.23322,1.23084,1.4,224.0000000000049
109107.00000000006,20180412 14:04:27.472,20180412 18:05:41.399,LONG,5,EURUSD,1.23084,1.23298,1.4,200.00000000000307
109307.00000000006,20180412 18:05:41.399,20180413 06:15:13.589,SHORT,5,EURUSD,1.23298,1.23224,1.4,59.9999999999963
109367.00000000006,20180413 06:15:13.589,20180413 08:10:44.839,LONG,5,EURUSD,1.23224,1.23455,1.4,217.00000000000344
109584.00000000006,20180413 08:10:44.839,20180413 11:57:15.006,SHORT,5,EURUSD,1.23455,1.23132,1.4,309.0000000000066
109893.00000000006,20180413 11:57:15.006,20180413 14:23:05.868,LONG,5,EURUSD,1.23132,1.23284,1.4,137.9999999999966
110031.00000000006,20180413 14:23:05.868,20180413 15:28:24.508,SHORT,5,EURUSD,1.23284,1.23265,1.4,4.999999999991247
110036.00000000004,20180413 15:28:24.508,20180416 03:32:45.540,LONG,5,EURUSD,1.23265,1.23389,1.4,109.99999999999079
110146.00000000003,20180416 03:32:45.540,20180416 06:30:26.396,SHORT,5,EURUSD,1.23389,1.2337,1.4,4.999999999991247
110151.00000000001,20180416 06:30:26.396,20180416 13:28:13.468,LONG,5,EURUSD,1.2337,1.23884,1.4,499.9999999999922
110651.0,20180416 13:28:13.468,20180416 15:23:52.230,SHORT,5,EURUSD,1.23884,1.2368299999999999,1.4,187.00000000000674
110838.0,20180416 15:23:52.230,20180417 07:14:48.579,LONG,5,EURUSD,1.2368299999999999,1.24032,1.4,335.00000000002154
111173.00000000001,20180417 07:14:48.579,20180417 15:32:37.576,SHORT,5,EURUSD,1.24032,1.23458,1.4,560.0000000000078
111733.00000000003,20180417 15:32:37.576,20180418 05:18:52.770,LONG,5,EURUSD,1.23458,1.23742,1.4,269.9999999999954
112003.00000000003,20180418 05:18:52.770,20180418 09:30:06.390,SHORT,5,EURUSD,1.23742,1.2365,1.4,78.0000000000032
112081.00000000003,20180418 09:30:06.390,20180418 14:06:34.419,LONG,5,EURUSD,1.2365,1.23865,1.4,201.00000000000963
112282.00000000004,20180418 14:06:34.419,20180418 15:31:44.799,SHORT,5,EURUSD,1.23865,1.2382,1.4,31.000000000006146
112313.00000000004,20180418 15:31:44.799,20180418 17:12:05.678,LONG,5,EURUSD,1.2382,1.23865,1.4,31.000000000006146
112344.00000000004,20180418 17:12:05.678,20180419 01:37:21.907,SHORT,5,EURUSD,1.23865,1.23717,1.4,133.99999999999258
112478.00000000003,20180419 01:37:21.907,20180419 04:49:58.374,LONG,5,EURUSD,1.23717,1.23774,1.4,42.99999999999594
112521.00000000003,20180419 04:49:58.374,20180419 05:45:30.764,SHORT,5,EURUSD,1.23774,1.23758,1.4,2.0000000000160028
112523.00000000004,20180419 05:45:30.764,20180419 07:20:53.343,LONG,5,EURUSD,1.23758,1.23949,1.4,177.00000000000784
112700.00000000006,20180419 07:20:53.343,20180419 10:21:22.403,SHORT,5,EURUSD,1.23949,1.23672,1.4,262.9999999999939
112963.00000000006,20180419 10:21:22.403,20180419 13:47:11.337,LONG,5,EURUSD,1.23672,1.2375399999999999,1.4,67.9999999999821
113031.00000000004,20180419 13:47:11.337,20180419 16:12:49.502,SHORT,5,EURUSD,1.2375399999999999,1.23391,1.4,348.99999999998
113380.00000000003,20180419 16:12:49.502,20180420 06:49:55.996,LONG,5,EURUSD,1.23391,1.23433,1.4,27.999999999986493
113408.00000000001,20180420 06:49:55.996,20180420 10:16:01.403,SHORT,5,EURUSD,1.23433,1.22987,1.4,431.9999999999908
113840.0,20180420 10:16:01.403,20180420 11:41:29.646,LONG,5,EURUSD,1.22987,1.2304899999999999,1.4,47.99999999998429
113887.99999999999,20180420 11:41:29.646,20180420 14:12:14.386,SHORT,5,EURUSD,1.2304899999999999,1.22753,1.4,281.99999999998516
114169.99999999997,20180420 14:12:14.386,20180420 17:48:06.013,LONG,5,EURUSD,1.22753,1.2292100000000001,1.4,154.0000000000126
114323.99999999999,20180420 17:48:06.013,20180423 05:41:13.630,SHORT,5,EURUSD,1.2292100000000001,1.2270299999999998,1.4,204.00000000002927
114528.00000000001,20180423 05:41:13.630,20180423 06:51:50.248,LONG,5,EURUSD,1.2270299999999998,1.2272399999999999,1.4,7.000000000004349
114535.00000000001,20180423 06:51:50.248,20180423 11:12:41.735,SHORT,5,EURUSD,1.2272399999999999,1.22286,1.4,423.99999999998283
114959.0,20180423 11:12:41.735,20180423 12:17:58.950,LONG,5,EURUSD,1.22286,1.2240799999999998,1.4,107.99999999997769
115066.99999999997,20180423 12:17:58.950,20180424 01:15:52.689,SHORT,5,EURUSD,1.2240799999999998,1.21895,1.4,498.9999999999857
115565.99999999996,20180424 01:15:52.689,20180424 05:55:08.812,LONG,5,EURUSD,1.21895,1.22169,1.4,259.9999999999965
115825.99999999996,20180424 05:55:08.812,20180424 08:15:39.844,SHORT,5,EURUSD,1.22169,1.21918,1.4,237.00000000000122
116062.99999999996,20180424 08:15:39.844,20180424 10:56:36.244,LONG,5,EURUSD,1.21918,1.22109,1.4,177.00000000000784
116239.99999999997,20180424 10:56:36.244,20180424 12:21:58.604,SHORT,5,EURUSD,1.22109,1.2213399999999999,1.4,-38.999999999986144
116200.99999999999,20180424 12:21:58.604,20180424 13:57:19.567,LONG,5,EURUSD,1.2213399999999999,1.22308,1.4,160.00000000000747
116361.0,20180424 13:57:19.567,20180424 15:07:37.633,SHORT,5,EURUSD,1.22308,1.22145,1.4,149.00000000000205
116510.0,20180424 15:07:37.633,20180424 23:37:42.798,LONG,5,EURUSD,1.22145,1.2236200000000002,1.4,203.00000000002274
116713.00000000003,20180424 23:37:42.798,20180425 07:53:01.632,SHORT,5,EURUSD,1.2236200000000002,1.21916,1.4,432.000000000013
117145.00000000004,20180425 07:53:01.632,20180425 09:48:40.080,LONG,5,EURUSD,1.21916,1.22114,1.4,183.99999999998707
117329.00000000003,20180425 09:48:40.080,20180425 12:09:37.681,SHORT,5,EURUSD,1.22114,1.21813,1.4,286.99999999999574
117616.00000000003,20180425 12:09:37.681,20180425 13:04:44.087,LONG,5,EURUSD,1.21813,1.21868,1.4,41.000000000005045
117657.00000000003,20180425 13:04:44.087,20180425 15:19:59.453,SHORT,5,EURUSD,1.21868,1.21824,1.4,29.999999999999595
117687.00000000003,20180425 15:19:59.453,20180425 17:15:13.917,LONG,5,EURUSD,1.21824,1.21828,1.4,-9.999999999995998
117677.00000000003,20180425 17:15:13.917,20180425 21:34:33.500,SHORT,5,EURUSD,1.21828,1.21622,1.4,191.99999999999508
117869.00000000003,20180425 21:34:33.500,20180426 06:11:17.938,LONG,5,EURUSD,1.21622,1.21774,1.4,137.9999999999966
118007.00000000003,20180426 06:11:17.938,20180426 07:51:51.756,SHORT,5,EURUSD,1.21774,1.2163700000000002,1.4,122.99999999998714
118130.00000000001,20180426 07:51:51.756,20180426 10:22:41.364,LONG,5,EURUSD,1.2163700000000002,1.21745,1.4,93.99999999997479
118223.99999999999,20180426 10:22:41.364,20180426 11:43:02.424,SHORT,5,EURUSD,1.21745,1.2177,1.4,-39.00000000000835
118184.99999999997,20180426 11:43:02.424,20180426 12:48:17.184,LONG,5,EURUSD,1.2177,1.21838,1.4,54.0000000000014
118238.99999999997,20180426 12:48:17.184,20180426 14:58:32.620,SHORT,5,EURUSD,1.21838,1.21148,1.4,676.0000000000127
118914.99999999999,20180426 14:58:32.620,20180426 16:49:10.893,LONG,5,EURUSD,1.21148,1.2121899999999999,1.4,56.99999999999885
118971.99999999999,20180426 16:49:10.893,20180427 07:58:50.413,SHORT,5,EURUSD,1.2121899999999999,1.20745,1.4,459.9999999999966
119431.99999999999,20180427 07:58:50.413,20180427 10:29:31.291,LONG,5,EURUSD,1.20745,1.20811,1.4,52.0000000000105
119484.0,20180427 10:29:31.291,20180427 11:54:48.679,SHORT,5,EURUSD,1.20811,1.20736,1.4,61.00000000000285
119545.0,20180427 11:54:48.679,20180427 15:40:25.072,LONG,5,EURUSD,1.20736,1.2104,1.4,289.9999999999932
119835.0,20180427 15:40:25.072,20180427 17:26:10.989,SHORT,5,EURUSD,1.2104,1.2103,1.4,-4.0000000000011005
119831.0,20180427 17:26:10.989,20180430 05:55:52.958,LONG,5,EURUSD,1.2103,1.21374,1.4,330.00000000001097
120161.00000000001,20180430 05:55:52.958,20180430 15:07:51.473,SHORT,5,EURUSD,1.21374,1.20828,1.4,532.000000000002
120693.00000000001,20180430 15:07:51.473,20180430 17:13:21.900,LONG,5,EURUSD,1.20828,1.2094200000000002,1.4,100.0000000000141
