Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit
102855.99999999994,20180104 08:40:08.137,20180104 15:12:02.351,LONG,5,EURUSD,1.20278,1.20838,1.4,546.0000000000049
103401.99999999994,20180104 15:12:02.351,20180104 16:47:21.533,SHORT,5,EURUSD,1.20838,1.2062,1.4,204.00000000000708
103605.99999999994,20180104 16:47:21.533,20180105 05:41:56.752,LONG,5,EURUSD,1.2062,1.20726,1.4,92.0000000000061
103697.99999999994,20180105 05:41:56.752,20180105 10:09:14.974,SHORT,5,EURUSD,1.20726,1.20526,1.4,186.00000000000017
103883.99999999994,20180105 10:09:14.974,20180105 11:09:33.230,LONG,5,EURUSD,1.20526,1.2052,1.4,-19.9999999999949
103863.99999999994,20180105 11:09:33.230,20180105 11:54:47.809,SHORT,5,EURUSD,1.2052,1.20525,1.4,-18.999999999988347
103844.99999999996,20180105 11:54:47.809,20180105 12:54:58.911,LONG,5,EURUSD,1.20525,1.20531,1.4,-7.999999999982896
103836.99999999997,20180105 12:54:58.911,20180105 14:55:28.798,SHORT,5,EURUSD,1.20531,1.20271,1.4,246.00000000001577
104082.99999999999,20180105 14:55:28.798,20180105 19:47:42.194,LONG,5,EURUSD,1.20271,1.20484,1.4,198.99999999999653
104281.99999999999,20180105 19:47:42.194,20180107 23:45:58.105,SHORT,5,EURUSD,1.20484,1.2039,1.4,79.99999999999409
104361.99999999999,20180107 23:45:58.105,20180108 01:28:42.888,LONG,5,EURUSD,1.2039,1.20506,1.4,102.00000000000499
104463.99999999999,20180108 01:28:42.888,20180108 09:04:20.481,SHORT,5,EURUSD,1.20506,1.19921,1.4,570.999999999991
105034.99999999997,20180108 09:04:20.481,20180108 10:50:12.038,LONG,5,EURUSD,1.19921,1.20073,1.4,137.9999999999966
105172.99999999997,20180108 10:50:12.038,20180108 15:01:37.747,SHORT,5,EURUSD,1.20073,1.19654,1.4,405.00000000001376
105577.99999999999,20180108 15:01:37.747,20180108 16:47:02.825,LONG,5,EURUSD,1.19654,1.19793,1.4,125.00000000000024
105702.99999999999,20180108 16:47:02.825,20180109 11:23:30.974,SHORT,5,EURUSD,1.19793,1.19253,1.4,525.9999999999849
106228.99999999997,20180109 11:23:30.974,20180109 12:49:03.097,LONG,5,EURUSD,1.19253,1.19325,1.4,57.999999999983196
106286.99999999996,20180109 12:49:03.097,20180109 17:55:41.825,SHORT,5,EURUSD,1.19325,1.19224,1.4,86.99999999999554
106373.99999999996,20180109 17:55:41.825,20180110 02:57:57.637,LONG,5,EURUSD,1.19224,1.1947,1.4,232.00000000001288
106605.99999999997,20180110 02:57:57.637,20180110 06:35:15.597,SHORT,5,EURUSD,1.1947,1.19274,1.4,182.0000000000184
106787.99999999999,20180110 06:35:15.597,20180110 08:20:40.906,LONG,5,EURUSD,1.19274,1.19462,1.4,174.00000000001037
106962.0,20180110 08:20:40.906,20180110 09:20:53.659,SHORT,5,EURUSD,1.19462,1.19442,1.4,5.999999999997798
106968.0,20180110 09:20:53.659,20180110 11:36:24.976,LONG,5,EURUSD,1.19442,1.19989,1.4,532.9999999999864
107500.99999999999,20180110 11:36:24.976,20180110 19:33:04.182,SHORT,5,EURUSD,1.19989,1.19538,1.4,436.99999999997914
107937.99999999997,20180110 19:33:04.182,20180110 20:38:28.307,LONG,5,EURUSD,1.19538,1.19552,1.4,-1.9304219681104406e-11
107937.99999999996,20180110 20:38:28.307,20180110 22:09:42.754,SHORT,5,EURUSD,1.19552,1.1949299999999998,1.4,45.000000000009045
107982.99999999997,20180110 22:09:42.754,20180111 02:42:47.299,LONG,5,EURUSD,1.1949299999999998,1.19655,1.4,148.00000000001768
108130.99999999999,20180111 02:42:47.299,20180111 08:30:48.003,SHORT,5,EURUSD,1.19655,1.19349,1.4,292.00000000000625
108422.99999999999,20180111 08:30:48.003,20180111 10:16:17.942,LONG,5,EURUSD,1.19349,1.194,1.4,37.000000000001044
108459.99999999999,20180111 10:16:17.942,20180111 11:11:33.423,SHORT,5,EURUSD,1.194,1.19467,1.4,-80.99999999999484
108378.99999999999,20180111 11:11:33.423,20180111 15:37:22.752,LONG,5,EURUSD,1.19467,1.20462,1.4,981.0000000000126
109360.0,20180111 15:37:22.752,20180111 21:25:34.526,SHORT,5,EURUSD,1.20462,1.20297,1.4,150.99999999999292
109511.0,20180111 21:25:34.526,20180112 00:38:25.492,LONG,5,EURUSD,1.20297,1.20589,1.4,277.9999999999812
109788.99999999999,20180112 00:38:25.492,20180112 05:56:31.234,SHORT,5,EURUSD,1.20589,1.20417,1.4,157.99999999999437
109946.99999999999,20180112 05:56:31.234,20180112 09:27:45.876,LONG,5,EURUSD,1.20417,1.21288,1.4,856.9999999999997
110803.99999999999,20180112 09:27:45.876,20180112 11:08:16.388,SHORT,5,EURUSD,1.21288,1.21253,1.4,20.999999999985043
110824.99999999997,20180112 11:08:16.388,20180112 15:19:21.529,LONG,5,EURUSD,1.21253,1.2145,1.4,182.99999999998053
111007.99999999996,20180112 15:19:21.529,20180112 17:09:40.580,SHORT,5,EURUSD,1.2145,1.21335,1.4,100.99999999999844
111108.99999999996,20180112 17:09:40.580,20180114 22:48:45.051,LONG,5,EURUSD,1.21335,1.21972,1.4,622.9999999999986
111731.99999999996,20180114 22:48:45.051,20180115 00:24:29.026,SHORT,5,EURUSD,1.21972,1.21972,1.4,-13.999999999999998
111717.99999999996,20180115 00:24:29.026,20180115 05:36:45.720,LONG,5,EURUSD,1.21972,1.22249,1.4,263.00000000001614
111980.99999999997,20180115 05:36:45.720,20180115 07:17:31.827,SHORT,5,EURUSD,1.22249,1.22129,1.4,106.000000000009
112086.99999999999,20180115 07:17:31.827,20180115 10:33:30.937,LONG,5,EURUSD,1.22129,1.22922,1.4,778.9999999999992
112865.99999999999,20180115 10:33:30.937,20180115 11:53:59.891,SHORT,5,EURUSD,1.22922,1.22571,1.4,336.9999999999902
113202.99999999997,20180115 11:53:59.891,20180115 13:34:38.762,LONG,5,EURUSD,1.22571,1.22691,1.4,105.99999999998678
113308.99999999996,20180115 13:34:38.762,20180115 15:35:21.377,SHORT,5,EURUSD,1.22691,1.22652,1.4,24.999999999989043
113333.99999999994,20180115 15:35:21.377,20180115 18:06:30.884,LONG,5,EURUSD,1.22652,1.2271,1.4,44.000000000002494
113377.99999999994,20180115 18:06:30.884,20180115 22:49:56.008,SHORT,5,EURUSD,1.2271,1.22679,1.4,17.000000000003247
113394.99999999994,20180115 22:49:56.008,20180115 23:40:16.551,LONG,5,EURUSD,1.22679,1.2273,1.4,37.000000000001044
113431.99999999994,20180115 23:40:16.551,20180116 01:11:47.986,SHORT,5,EURUSD,1.2273,1.22568,1.4,147.99999999999548
113579.99999999994,20180116 01:11:47.986,20180116 02:37:21.143,LONG,5,EURUSD,1.22568,1.22731,1.4,148.99999999997982
113728.99999999993,20180116 02:37:21.143,20180116 03:53:12.088,SHORT,5,EURUSD,1.22731,1.2258,1.4,136.99999999999002
113865.99999999991,20180116 03:53:12.088,20180116 05:34:40.255,LONG,5,EURUSD,1.2258,1.22668,1.4,73.99999999999919
113939.99999999991,20180116 05:34:40.255,20180116 11:01:27.781,SHORT,5,EURUSD,1.22668,1.22146,1.4,508.0000000000002
114447.99999999991,20180116 11:01:27.781,20180116 12:26:44.497,LONG,5,EURUSD,1.22146,1.22282,1.4,122.00000000000279
114569.99999999991,20180116 12:26:44.497,20180116 14:12:20.417,SHORT,5,EURUSD,1.22282,1.21985,1.4,282.9999999999917
114852.9999999999,20180116 14:12:20.417,20180116 19:39:14.671,LONG,5,EURUSD,1.21985,1.22735,1.4,735.999999999984
115588.99999999988,20180116 19:39:14.671,20180116 22:00:46.053,SHORT,5,EURUSD,1.22735,1.22623,1.4,98.000000000001
115686.99999999988,20180116 22:00:46.053,20180117 01:12:58.654,LONG,5,EURUSD,1.22623,1.22931,1.4,293.99999999999716
115980.99999999988,20180117 01:12:58.654,20180117 07:50:00.966,SHORT,5,EURUSD,1.22931,1.22123,1.4,793.9999999999866
116774.99999999987,20180117 07:50:00.966,20180117 10:05:31.004,LONG,5,EURUSD,1.22123,1.22445,1.4,308.00000000000006
117082.99999999987,20180117 10:05:31.004,20180117 12:31:15.851,SHORT,5,EURUSD,1.22445,1.2209299999999998,1.4,338.000000000019
117420.99999999988,20180117 12:31:15.851,20180117 16:07:06.540,LONG,5,EURUSD,1.2209299999999998,1.22365,1.4,258.00000000000557
117678.99999999988,20180117 16:07:06.540,20180117 16:42:10.258,SHORT,5,EURUSD,1.22365,1.22322,1.4,28.999999999993044
117707.99999999988,20180117 16:42:10.258,20180117 18:32:45.480,LONG,5,EURUSD,1.22322,1.22714,1.4,377.9999999999924
118085.99999999987,20180117 18:32:45.480,20180117 22:35:02.712,SHORT,5,EURUSD,1.22714,1.21855,1.4,844.9999999999876
118930.99999999985,20180117 22:35:02.712,20180118 00:20:52.712,LONG,5,EURUSD,1.21855,1.21963,1.4,93.99999999999699
119024.99999999985,20180118 00:20:52.712,20180118 01:41:27.601,SHORT,5,EURUSD,1.21963,1.21908,1.4,41.000000000005045
119065.99999999985,20180118 01:41:27.601,20180118 02:11:55.693,LONG,5,EURUSD,1.21908,1.21958,1.4,36.0000000000167
119101.99999999987,20180118 02:11:55.693,20180118 03:47:38.860,SHORT,5,EURUSD,1.21958,1.21821,1.4,123.00000000000934
119224.99999999988,20180118 03:47:38.860,20180118 05:48:58.471,LONG,5,EURUSD,1.21821,1.2208,1.4,245.00000000000924
119469.9999999999,20180118 05:48:58.471,20180118 07:14:49.364,SHORT,5,EURUSD,1.2208,1.2193,1.4,136.00000000000568
119605.9999999999,20180118 07:14:49.364,20180118 11:56:24.313,LONG,5,EURUSD,1.2193,1.2244700000000002,1.4,503.0000000000119
120108.99999999991,20180118 11:56:24.313,20180118 13:06:47.805,SHORT,5,EURUSD,1.2244700000000002,1.22366,1.4,67.00000000001995
120175.99999999993,20180118 13:06:47.805,20180118 14:32:07.563,LONG,5,EURUSD,1.22366,1.22496,1.4,116.00000000000789
120291.99999999994,20180118 14:32:07.563,20180118 16:17:21.610,SHORT,5,EURUSD,1.22496,1.22314,1.4,168.0000000000155
120459.99999999996,20180118 16:17:21.610,20180118 16:52:29.221,LONG,5,EURUSD,1.22314,1.22426,1.4,98.000000000001
120557.99999999996,20180118 16:52:29.221,20180118 18:13:00.065,SHORT,5,EURUSD,1.22426,1.22254,1.4,157.99999999999437
120715.99999999996,20180118 18:13:00.065,20180119 04:02:53.209,LONG,5,EURUSD,1.22254,1.22619,1.4,350.9999999999931
121066.99999999996,20180119 04:02:53.209,20180119 04:58:18.966,SHORT,5,EURUSD,1.22619,1.22631,1.4,-26.000000000012
121040.99999999994,20180119 04:58:18.966,20180119 09:34:49.619,LONG,5,EURUSD,1.22631,1.22799,1.4,153.9999999999904
121194.99999999993,20180119 09:34:49.619,20180119 16:21:25.843,SHORT,5,EURUSD,1.22799,1.22318,1.4,466.99999999999807
121661.99999999993,20180119 16:21:25.843,20180119 17:06:36.554,LONG,5,EURUSD,1.22318,1.22395,1.4,63.00000000001595
121724.99999999994,20180119 17:06:36.554,20180119 18:27:04.039,SHORT,5,EURUSD,1.22395,1.22307,1.4,73.99999999999919
121798.99999999994,20180119 18:27:04.039,20180119 19:32:32.686,LONG,5,EURUSD,1.22307,1.22329,1.4,7.999999999988696
121806.99999999993,20180119 19:32:32.686,20180119 20:38:15.657,SHORT,5,EURUSD,1.22329,1.22297,1.4,18.0000000000098
121824.99999999994,20180119 20:38:15.657,20180121 22:40:28.338,LONG,5,EURUSD,1.22297,1.22567,1.4,256.00000000001467
122080.99999999996,20180121 22:40:28.338,20180122 04:38:29.375,SHORT,5,EURUSD,1.22567,1.22222,1.4,330.99999999999534
122411.99999999996,20180122 04:38:29.375,20180122 10:55:45.868,LONG,5,EURUSD,1.22222,1.22592,1.4,355.99999999998147
122767.99999999994,20180122 10:55:45.868,20180122 14:42:03.869,SHORT,5,EURUSD,1.22592,1.22421,1.4,156.99999999998784
122924.99999999993,20180122 14:42:03.869,20180122 15:42:32.242,LONG,5,EURUSD,1.22421,1.22571,1.4,136.00000000000568
123060.99999999993,20180122 15:42:32.242,20180122 17:07:57.662,SHORT,5,EURUSD,1.22571,1.22255,1.4,302.0000000000052
123362.99999999993,20180122 17:07:57.662,20180122 22:16:06.633,LONG,5,EURUSD,1.22255,1.22607,1.4,337.99999999999676
123700.99999999993,20180122 22:16:06.633,20180122 23:26:58.077,SHORT,5,EURUSD,1.22607,1.2256200000000002,1.4,30.99999999998394
123731.99999999991,20180122 23:26:58.077,20180123 01:03:08.234,LONG,5,EURUSD,1.2256200000000002,1.22672,1.4,95.99999999998789
123827.9999999999,20180123 01:03:08.234,20180123 02:59:13.230,SHORT,5,EURUSD,1.22672,1.22616,1.4,42.000000000011596
123869.99999999991,20180123 02:59:13.230,20180123 03:54:24.833,LONG,5,EURUSD,1.22616,1.22596,1.4,-33.9999999999978
123835.99999999991,20180123 03:54:24.833,20180123 04:45:28.994,SHORT,5,EURUSD,1.22596,1.22642,1.4,-60.00000000001269
123775.9999999999,20180123 04:45:28.994,20180123 05:30:59.072,LONG,5,EURUSD,1.22642,1.22528,1.4,-128.0000000000141
123647.99999999988,20180123 05:30:59.072,20180123 08:52:18.010,SHORT,5,EURUSD,1.22528,1.22344,1.4,169.99999999998417
123817.99999999987,20180123 08:52:18.010,20180123 10:42:45.902,LONG,5,EURUSD,1.22344,1.22446,1.4,88.00000000000209
123905.99999999987,20180123 10:42:45.902,20180123 11:52:56.755,SHORT,5,EURUSD,1.22446,1.22454,1.4,-21.999999999985796
123883.99999999988,20180123 11:52:56.755,20180123 15:33:59.733,LONG,5,EURUSD,1.22454,1.22932,1.4,464.0000000000006
124347.99999999988,20180123 15:33:59.733,20180123 18:14:45.906,SHORT,5,EURUSD,1.22932,1.2282799999999998,1.4,90.00000000001519
124437.9999999999,20180123 18:14:45.906,20180124 00:13:35.567,LONG,5,EURUSD,1.2282799999999998,1.23081,1.4,239.00000000001432
124676.99999999991,20180124 00:13:35.567,20180124 01:03:56.637,SHORT,5,EURUSD,1.23081,1.22951,1.4,115.99999999998569
124792.9999999999,20180124 01:03:56.637,20180124 05:51:22.790,LONG,5,EURUSD,1.22951,1.2317,1.4,204.99999999999142
124997.99999999988,20180124 05:51:22.790,20180124 07:16:48.058,SHORT,5,EURUSD,1.2317,1.2312,1.4,35.99999999999449
125033.99999999988,20180124 07:16:48.058,20180124 09:17:08.570,LONG,5,EURUSD,1.2312,1.23419,1.4,284.9999999999826
125318.99999999987,20180124 09:17:08.570,20180124 11:47:48.340,SHORT,5,EURUSD,1.23419,1.23463,1.4,-57.99999999999959
125260.99999999987,20180124 11:47:48.340,20180124 15:08:14.086,LONG,5,EURUSD,1.23463,1.23963,1.4,486.0000000000115
125746.99999999988,20180124 15:08:14.086,20180124 16:28:24.301,SHORT,5,EURUSD,1.23963,1.2393299999999998,1.4,16.0000000000189
125762.9999999999,20180124 16:28:24.301,20180124 18:59:16.187,LONG,5,EURUSD,1.2393299999999998,1.24142,1.4,195.00000000001472
125957.99999999991,20180124 18:59:16.187,20180124 20:35:00.846,SHORT,5,EURUSD,1.24142,1.23974,1.4,153.9999999999904
126111.9999999999,20180124 20:35:00.846,20180124 22:15:47.848,LONG,5,EURUSD,1.23974,1.24065,1.4,76.99999999999665
126188.9999999999,20180124 22:15:47.848,20180125 00:27:44.957,SHORT,5,EURUSD,1.24065,1.23908,1.4,143.00000000000713
126331.9999999999,20180125 00:27:44.957,20180125 03:59:07.870,LONG,5,EURUSD,1.23908,1.24324,1.4,401.9999999999941
126733.9999999999,20180125 03:59:07.870,20180125 04:34:29.823,SHORT,5,EURUSD,1.24324,1.24343,1.4,-33.00000000001345
126700.99999999988,20180125 04:34:29.823,20180125 05:55:03.180,LONG,5,EURUSD,1.24343,1.24453,1.4,95.99999999998789
126796.99999999987,20180125 05:55:03.180,20180125 08:25:28.170,SHORT,5,EURUSD,1.24453,1.24099,1.4,339.99999999998766
127136.99999999985,20180125 08:25:28.170,20180125 10:00:42.633,LONG,5,EURUSD,1.24099,1.24289,1.4,176.00000000000128
127312.99999999985,20180125 10:00:42.633,20180125 12:06:09.611,SHORT,5,EURUSD,1.24289,1.23995,1.4,279.99999999999426
127592.99999999985,20180125 12:06:09.611,20180125 14:41:21.755,LONG,5,EURUSD,1.23995,1.24684,1.4,674.9999999999841
128267.99999999984,20180125 14:41:21.755,20180125 15:11:24.234,SHORT,5,EURUSD,1.24684,1.2508,1.4,-409.9999999999964
127857.99999999984,20180125 15:11:24.234,20180125 15:41:26.083,LONG,5,EURUSD,1.2508,1.25146,1.4,52.0000000000105
127909.99999999985,20180125 15:41:26.083,20180125 16:46:36.223,SHORT,5,EURUSD,1.25146,1.2487,1.4,262.00000000000955
128171.99999999987,20180125 16:46:36.223,20180125 17:41:48.354,LONG,5,EURUSD,1.2487,1.24777,1.4,-106.99999999998754
128064.99999999988,20180125 17:41:48.354,20180125 19:42:03.891,SHORT,5,EURUSD,1.24777,1.23844,1.4,919.0000000000061
128983.99999999988,20180125 19:42:03.891,20180125 20:42:08.603,LONG,5,EURUSD,1.23844,1.24106,1.4,248.00000000000668
129231.99999999988,20180125 20:42:08.603,20180125 22:33:21.501,SHORT,5,EURUSD,1.24106,1.2384700000000002,1.4,244.999999999987
129476.99999999987,20180125 22:33:21.501,20180126 03:40:19.253,LONG,5,EURUSD,1.2384700000000002,1.24251,1.4,389.99999999998215
129866.99999999985,20180126 03:40:19.253,20180126 04:50:44.409,SHORT,5,EURUSD,1.24251,1.24211,1.4,25.999999999995595
129892.99999999985,20180126 04:50:44.409,20180126 08:06:41.303,LONG,5,EURUSD,1.24211,1.24813,1.4,587.9999999999914
130480.99999999984,20180126 08:06:41.303,20180126 09:31:50.528,SHORT,5,EURUSD,1.24813,1.24642,1.4,156.99999999998784
130637.99999999983,20180126 09:31:50.528,20180126 11:02:11.855,LONG,5,EURUSD,1.24642,1.24613,1.4,-43.00000000001235
130594.99999999981,20180126 11:02:11.855,20180126 16:22:55.161,SHORT,5,EURUSD,1.24613,1.24249,1.4,349.9999999999866
130944.9999999998,20180126 16:22:55.161,20180126 18:28:11.165,LONG,5,EURUSD,1.24249,1.24393,1.4,129.99999999998857
131074.9999999998,20180126 18:28:11.165,20180126 20:18:57.657,SHORT,5,EURUSD,1.24393,1.2414,1.4,238.99999999999213
131313.9999999998,20180126 20:18:57.657,20180126 21:44:51.264,LONG,5,EURUSD,1.2414,1.24284,1.4,129.99999999998857
131443.9999999998,20180126 21:44:51.264,20180128 22:45:07.619,SHORT,5,EURUSD,1.24284,1.24176,1.4,93.99999999999699
131537.9999999998,20180128 22:45:07.619,20180128 23:55:50.710,LONG,5,EURUSD,1.24176,1.2427,1.4,79.99999999999409
131617.9999999998,20180128 23:55:50.710,20180129 02:01:44.478,SHORT,5,EURUSD,1.2427,1.23994,1.4,261.9999999999874
131879.9999999998,20180129 02:01:44.478,20180129 04:37:45.232,LONG,5,EURUSD,1.23994,1.24196,1.4,187.99999999999108
132067.9999999998,20180129 04:37:45.232,20180129 05:22:58.901,SHORT,5,EURUSD,1.24196,1.2412,1.4,61.999999999987196
132129.9999999998,20180129 05:22:58.901,20180129 06:28:18.824,LONG,5,EURUSD,1.2412,1.24117,1.4,-16.99999999999745
132112.9999999998,20180129 06:28:18.824,20180129 08:23:55.643,SHORT,5,EURUSD,1.24117,1.23956,1.4,147.00000000001114
132259.9999999998,20180129 08:23:55.643,20180129 10:09:12.798,LONG,5,EURUSD,1.23956,1.24207,1.4,237.00000000000122
132496.9999999998,20180129 10:09:12.798,20180129 16:30:10.779,SHORT,5,EURUSD,1.24207,1.23451,1.4,742.000000000001
133238.9999999998,20180129 16:30:10.779,20180129 19:56:21.214,LONG,5,EURUSD,1.23451,1.23878,1.4,412.99999999999955
133651.9999999998,20180129 19:56:21.214,20180130 00:24:06.028,SHORT,5,EURUSD,1.23878,1.23727,1.4,136.99999999999002
133788.9999999998,20180130 00:24:06.028,20180130 01:34:29.037,LONG,5,EURUSD,1.23727,1.23766,1.4,24.999999999989043
133813.9999999998,20180130 01:34:29.037,20180130 03:00:07.555,SHORT,5,EURUSD,1.23766,1.23692,1.4,59.9999999999963
133873.9999999998,20180130 03:00:07.555,20180130 04:00:43.915,LONG,5,EURUSD,1.23692,1.23793,1.4,86.99999999999554
133960.9999999998,20180130 04:00:43.915,20180130 07:36:57.932,SHORT,5,EURUSD,1.23793,1.23654,1.4,125.00000000000024
134085.9999999998,20180130 07:36:57.932,20180130 11:37:43.421,LONG,5,EURUSD,1.23654,1.24286,1.4,618.0000000000103
134703.9999999998,20180130 11:37:43.421,20180130 12:42:57.861,SHORT,5,EURUSD,1.24286,1.24243,1.4,29.00000000001525
134732.99999999983,20180130 12:42:57.861,20180130 14:08:05.212,LONG,5,EURUSD,1.24243,1.2446,1.4,203.00000000000054
134935.99999999983,20180130 14:08:05.212,20180130 18:34:04.557,SHORT,5,EURUSD,1.2446,1.2389,1.4,556.0000000000038
135491.99999999983,20180130 18:34:04.557,20180130 19:59:30.591,LONG,5,EURUSD,1.2389,1.24036,1.4,132.00000000000168
135623.99999999983,20180130 19:59:30.591,20180130 20:55:00.089,SHORT,5,EURUSD,1.24036,1.23989,1.4,32.999999999997044
135656.99999999983,20180130 20:55:00.089,20180131 00:43:29.005,LONG,5,EURUSD,1.23989,1.24198,1.4,195.00000000001472
135851.99999999985,20180131 00:43:29.005,20180131 01:48:49.699,SHORT,5,EURUSD,1.24198,1.24112,1.4,72.0000000000083
135923.99999999985,20180131 01:48:49.699,20180131 03:49:10.712,LONG,5,EURUSD,1.24112,1.24302,1.4,176.00000000000128
136099.99999999985,20180131 03:49:10.712,20180131 04:39:31.658,SHORT,5,EURUSD,1.24302,1.24225,1.4,62.99999999999375
136162.99999999985,20180131 04:39:31.658,20180131 07:30:22.690,LONG,5,EURUSD,1.24225,1.2445,1.4,210.99999999998633
136373.99999999985,20180131 07:30:22.690,20180131 08:55:40.425,SHORT,5,EURUSD,1.2445,1.24342,1.4,93.99999999999699
136467.99999999985,20180131 08:55:40.425,20180131 15:12:06.901,LONG,5,EURUSD,1.24342,1.2463,1.4,273.9999999999994
136741.99999999985,20180131 15:12:06.901,20180131 19:38:02.528,SHORT,5,EURUSD,1.2463,1.24009,1.4,607.0000000000049
137348.99999999985,20180131 19:38:02.528,20180131 20:43:11.580,LONG,5,EURUSD,1.24009,1.24091,1.4,68.00000000000429
137416.99999999985,20180131 20:43:11.580,20180131 22:09:44.895,SHORT,5,EURUSD,1.24091,1.24082,1.4,-5.000000000007652
