Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
100000,20180801 00:00:00.148,20180801 06:03:43.396,SHORT,5,EURUSD,1.1689,1.1681,1.4,66.0000000000134,1
100066.00000000001,20180801 06:03:43.396,20180801 07:54:13.209,LONG,5,EURUSD,1.1681,1.16885,1.4,61.00000000000285,1
100127.00000000001,20180801 07:54:13.209,20180801 11:25:30.066,SHORT,5,EURUSD,1.16885,1.16849,1.4,21.999999999991594,1
100149.0,20180801 11:25:30.066,20180801 12:25:50.377,LONG,5,EURUSD,1.16849,1.16905,1.4,41.99999999998939,1
100190.99999999999,20180801 12:25:50.377,20180801 17:02:08.932,SHORT,5,EURUSD,1.16905,1.16649,1.4,241.99999999998957,1
100432.99999999997,20180801 17:02:08.932,20180801 18:27:46.716,LONG,5,EURUSD,1.16649,1.16708,1.4,44.99999999998684,1
100477.99999999996,20180801 18:27:46.716,20180802 12:01:16.940,SHORT,5,EURUSD,1.16708,1.1616,1.4,533.999999999993,1
101011.99999999996,20180802 12:01:16.940,20180802 13:21:35.672,LONG,5,EURUSD,1.1616,1.16257,1.4,83.00000000001374,1
101094.99999999997,20180802 13:21:35.672,20180803 08:37:31.692,SHORT,5,EURUSD,1.16257,1.15776,1.4,467.00000000002024,1
101561.99999999999,20180803 08:37:31.692,20180803 09:12:51.113,LONG,5,EURUSD,1.15776,1.15813,1.4,23.00000000002035,1
101585.0,20180803 09:12:51.113,20180803 09:53:09.050,SHORT,5,EURUSD,1.15813,1.15783,1.4,32.0000000000378,2
101617.00000000004,20180803 09:53:09.050,20180803 11:48:40.865,LONG,5,EURUSD,1.15783,1.16004,1.4,414.00000000000904,2
102031.00000000006,20180803 11:48:40.865,20180803 13:43:54.136,SHORT,5,EURUSD,1.16004,1.15689,1.4,601.9999999999973,2
102633.00000000006,20180803 13:43:54.136,20180803 15:59:44.815,LONG,5,EURUSD,1.15689,1.15963,1.4,519.999999999993,2
103153.00000000006,20180803 15:59:44.815,20180806 06:23:19.509,SHORT,5,EURUSD,1.15963,1.1553,1.4,837.999999999989,2
103991.00000000004,20180806 06:23:19.509,20180806 07:38:35.644,LONG,5,EURUSD,1.1553,1.1559,1.4,91.99999999998678,2
104083.00000000003,20180806 07:38:35.644,20180806 11:20:40.425,SHORT,5,EURUSD,1.1559,1.1535,1.4,451.99999999999153,2
104535.00000000001,20180806 11:20:40.425,20180806 16:23:01.022,LONG,5,EURUSD,1.1535,1.15592,1.4,456.00000000001774,2
104991.00000000003,20180806 16:23:01.022,20180807 05:11:34.166,SHORT,5,EURUSD,1.15592,1.15573,1.4,10.000000000026903,2
105001.00000000006,20180807 05:11:34.166,20180807 12:54:55.330,LONG,5,EURUSD,1.15573,1.16054,1.4,933.9999999999961,2
105935.00000000006,20180807 12:54:55.330,20180807 18:07:08.996,SHORT,5,EURUSD,1.16054,1.1583,1.4,629.9999999999393,3
106565.0,20180807 18:07:08.996,20180808 04:56:11.900,LONG,5,EURUSD,1.1583,1.16239,1.4,1184.999999999978,3
107749.99999999997,20180808 04:56:11.900,20180808 08:47:50.116,SHORT,5,EURUSD,1.16239,1.15896,1.4,987.0000000000133,3
