Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
100000,20180902 21:03:35.201,20180903 05:31:09.160,LONG,5,EURUSD,1.16058,1.16107,1.4,35.00000000001015,1
100035.00000000001,20180903 05:31:09.160,20180903 07:01:54.492,SHORT,5,EURUSD,1.16107,1.16066,1.4,27.000000000002146,1
100062.00000000001,20180903 07:01:54.492,20180903 08:17:08.410,LONG,5,EURUSD,1.16066,1.16188,1.4,107.99999999999989,1
100170.00000000001,20180903 08:17:08.410,20180903 09:42:36.689,SHORT,5,EURUSD,1.16188,1.16017,1.4,157.00000000001003,1
100327.00000000003,20180903 09:42:36.689,20180903 11:33:15.322,LONG,5,EURUSD,1.16017,1.16142,1.4,110.99999999999734,1
100438.00000000003,20180903 11:33:15.322,20180903 13:38:52.089,SHORT,5,EURUSD,1.16142,1.16122,1.4,5.999999999997798,1
100444.00000000003,20180903 13:38:52.089,20180903 23:24:18.919,LONG,5,EURUSD,1.16122,1.16166,1.4,29.999999999999595,1
100474.00000000003,20180903 23:24:18.919,20180904 04:12:35.744,SHORT,5,EURUSD,1.16166,1.16011,1.4,140.99999999999403,1
100615.00000000003,20180904 04:12:35.744,20180904 05:08:04.822,LONG,5,EURUSD,1.16011,1.16044,1.4,18.999999999994145,1
100634.00000000003,20180904 05:08:04.822,20180904 11:00:09.075,SHORT,5,EURUSD,1.16044,1.1561,1.4,420.000000000001,1
101054.00000000003,20180904 11:00:09.075,20180904 12:30:36.227,LONG,5,EURUSD,1.1561,1.15637,1.4,25.999999999998497,2
101080.00000000003,20180904 12:30:36.227,20180904 14:00:48.128,SHORT,5,EURUSD,1.15637,1.15384,1.4,477.99999999998425,2
101558.00000000001,20180904 14:00:48.128,20180905 03:11:34.963,LONG,5,EURUSD,1.15384,1.15988,1.4,1180.000000000009,2
102738.00000000003,20180905 03:11:34.963,20180905 07:29:01.441,SHORT,5,EURUSD,1.15988,1.1544299999999998,1.4,1062.0000000000352,2
103800.00000000006,20180905 07:29:01.441,20180905 11:00:00.947,LONG,5,EURUSD,1.1544299999999998,1.15946,1.4,978.000000000018,2
104778.00000000007,20180905 11:00:00.947,20180905 11:50:25.396,SHORT,5,EURUSD,1.15946,1.15828,1.4,207.9999999999918,2
104986.00000000006,20180905 11:50:25.396,20180905 13:55:40.434,LONG,5,EURUSD,1.15828,1.16237,1.4,789.9999999999853,2
105776.00000000004,20180905 13:55:40.434,20180905 14:40:47.639,SHORT,5,EURUSD,1.16237,1.16134,1.4,177.99999999997289,2
105954.00000000001,20180905 14:40:47.639,20180906 02:30:01.971,LONG,5,EURUSD,1.16134,1.16469,1.4,641.9999999999928,2
106596.00000000001,20180906 02:30:01.971,20180906 06:46:47.211,SHORT,5,EURUSD,1.16469,1.16246,1.4,417.99999999999085,2
107014.0,20180906 06:46:47.211,20180906 08:32:00.693,LONG,5,EURUSD,1.16246,1.16332,1.4,215.99999999995828,3
107229.99999999996,20180906 08:32:00.693,20180906 10:32:25.072,SHORT,5,EURUSD,1.16332,1.16229,1.4,266.9999999999593,3
107496.99999999991,20180906 10:32:25.072,20180906 12:33:05.996,LONG,5,EURUSD,1.16229,1.16534,1.4,872.9999999999991,3
108369.99999999991,20180906 12:33:05.996,20180906 15:58:40.365,SHORT,5,EURUSD,1.16534,1.16225,1.4,885.0000000000111,3
109254.99999999993,20180906 15:58:40.365,20180906 16:38:51.025,LONG,5,EURUSD,1.16225,1.16139,1.4,-300.00000000002484,3
108954.9999999999,20180906 16:38:51.025,20180906 17:24:13.983,SHORT,5,EURUSD,1.16139,1.16169,1.4,-131.99999999999008,3
108822.99999999991,20180906 17:24:13.983,20180907 08:35:39.587,LONG,5,EURUSD,1.16169,1.16459,1.4,828.0000000000373,3
109650.99999999996,20180907 08:35:39.587,20180907 13:22:15.407,SHORT,5,EURUSD,1.16459,1.15735,1.4,2129.9999999999736,3
111780.99999999993,20180907 13:22:15.407,20180907 14:32:28.789,LONG,5,EURUSD,1.15735,1.15757,1.4,23.99999999996609,3
111804.9999999999,20180907 14:32:28.789,20180907 17:13:00.426,SHORT,5,EURUSD,1.15757,1.15552,1.4,572.9999999999656,3
112377.99999999987,20180907 17:13:00.426,20180907 19:54:21.025,LONG,5,EURUSD,1.15552,1.15591,1.4,99.99999999995617,4
112477.99999999983,20180907 19:54:21.025,20180910 04:29:08.195,SHORT,5,EURUSD,1.15591,1.1544,1.4,547.9999999999601,4
113025.99999999978,20180910 04:29:08.195,20180910 05:25:07.862,LONG,5,EURUSD,1.1544,1.15471,1.4,67.99999999992417,4
113093.99999999971,20180910 05:25:07.862,20180910 06:33:42.211,SHORT,5,EURUSD,1.15471,1.15522,1.4,-260.00000000000415,4
112833.99999999971,20180910 06:33:42.211,20180910 10:40:20.704,LONG,5,EURUSD,1.15522,1.1577,1.4,936.0000000000151,4
