Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
100000,20180601 00:00:00.076,20180601 02:05:48.825,LONG,5,EURUSD,1.16926,1.16908,1.4,-32.0000000000069,1
99968.0,20180601 02:05:48.825,20180601 05:48:38.990,SHORT,5,EURUSD,1.16908,1.16766,1.4,127.99999999999768,1
100096.0,20180601 05:48:38.990,20180601 07:39:00.861,LONG,5,EURUSD,1.16766,1.16963,1.4,183.00000000000273,1
100279.0,20180601 07:39:00.861,20180601 08:44:12.357,SHORT,5,EURUSD,1.16963,1.16802,1.4,146.99999999998894,1
100425.99999999999,20180601 08:44:12.357,20180601 10:24:49.203,LONG,5,EURUSD,1.16802,1.1705,1.4,234.00000000000378,1
100659.99999999999,20180601 10:24:49.203,20180601 14:30:31.629,SHORT,5,EURUSD,1.1705,1.16591,1.4,445.0000000000094,1
101105.0,20180601 14:30:31.629,20180601 15:45:41.824,LONG,5,EURUSD,1.16591,1.16717,1.4,112.0000000000039,1
101217.0,20180601 15:45:41.824,20180601 20:13:37.398,SHORT,5,EURUSD,1.16717,1.16574,1.4,129.00000000000423,1
101346.0,20180601 20:13:37.398,20180604 05:00:39.830,LONG,5,EURUSD,1.16574,1.16905,1.4,316.99999999999244,1
101662.99999999999,20180604 05:00:39.830,20180604 05:56:43.139,SHORT,5,EURUSD,1.16905,1.16952,1.4,-60.99999999999704,1
101601.99999999999,20180604 05:56:43.139,20180604 09:37:33.483,LONG,5,EURUSD,1.16952,1.17311,1.4,690.0000000000408,2
102292.00000000003,20180604 09:37:33.483,20180604 10:37:48.997,SHORT,5,EURUSD,1.17311,1.1725,1.4,93.99999999999989,2
102386.00000000003,20180604 10:37:48.997,20180604 11:48:08.283,LONG,5,EURUSD,1.1725,1.17246,1.4,-36.000000000008,2
102350.00000000001,20180604 11:48:08.283,20180604 17:19:12.764,SHORT,5,EURUSD,1.17246,1.16927,1.4,610.0000000000052,2
102960.00000000001,20180604 17:19:12.764,20180605 01:06:38.521,LONG,5,EURUSD,1.16927,1.16951,1.4,20.0000000000036,2
102980.00000000001,20180605 01:06:38.521,20180605 05:14:25.348,SHORT,5,EURUSD,1.16951,1.16841,1.4,192.00000000002018,2
103172.00000000003,20180605 05:14:25.348,20180605 08:45:14.038,LONG,5,EURUSD,1.16841,1.1711200000000002,1.4,514.0000000000424,2
103686.00000000007,20180605 08:45:14.038,20180605 14:26:31.690,SHORT,5,EURUSD,1.1711200000000002,1.16641,1.4,914.0000000000427,2
104600.00000000012,20180605 14:26:31.690,20180605 17:17:00.297,LONG,5,EURUSD,1.16641,1.17279,1.4,1248.0000000000105,2
105848.00000000013,20180605 17:17:00.297,20180605 22:41:46.848,SHORT,5,EURUSD,1.17279,1.17191,1.4,147.99999999999838,2
105996.00000000013,20180605 22:41:46.848,20180606 04:01:45.729,LONG,5,EURUSD,1.17191,1.17258,1.4,158.99999999998454,3
106155.00000000012,20180606 04:01:45.729,20180606 04:42:17.408,SHORT,5,EURUSD,1.17258,1.17177,1.4,200.99999999999324,3
106356.00000000012,20180606 04:42:17.408,20180606 07:48:39.182,LONG,5,EURUSD,1.17177,1.17559,1.4,1103.9999999999804,3
107460.0000000001,20180606 07:48:39.182,20180606 08:39:00.974,SHORT,5,EURUSD,1.17559,1.1751200000000002,1.4,98.99999999992451,3
107559.00000000003,20180606 08:39:00.974,20180606 11:49:54.769,LONG,5,EURUSD,1.1751200000000002,1.1772200000000002,1.4,587.9999999999973,3
108147.00000000003,20180606 11:49:54.769,20180606 12:25:04.190,SHORT,5,EURUSD,1.1772200000000002,1.17647,1.4,183.00000000007515,3
108330.0000000001,20180606 12:25:04.190,20180606 14:05:27.441,LONG,5,EURUSD,1.17647,1.17854,1.4,579.0000000000049,3
108909.0000000001,20180606 14:05:27.441,20180606 15:15:40.840,SHORT,5,EURUSD,1.17854,1.17743,1.4,290.99999999998334,3
109200.00000000009,20180606 15:15:40.840,20180606 16:41:02.718,LONG,5,EURUSD,1.17743,1.17811,1.4,162.0000000000042,3
109362.00000000009,20180606 16:41:02.718,20180606 18:41:57.992,SHORT,5,EURUSD,1.17811,1.1765,1.4,440.9999999999668,3
109803.00000000006,20180606 18:41:57.992,20180607 08:13:49.439,LONG,5,EURUSD,1.1765,1.1822700000000002,1.4,2252.000000000021,4
