Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
119186.00000000028,20180810 10:43:50.898,20180810 13:49:25.493,SHORT,5,EURUSD,1.14729,1.14251,1.4,2320.000000000003,5
121506.00000000028,20180810 13:49:25.493,20180810 14:09:32.633,LONG,5,EURUSD,1.14251,1.14368,1.4,515.0000000000578,5
122021.00000000033,20180810 14:09:32.633,20180810 17:40:04.999,SHORT,5,EURUSD,1.14368,1.13921,1.4,2164.999999999987,5
124186.00000000032,20180810 17:40:04.999,20180810 19:45:50.612,LONG,5,EURUSD,1.13921,1.14046,1.4,554.9999999999867,5
124741.0000000003,20180810 19:45:50.612,20180812 21:33:02.539,SHORT,5,EURUSD,1.14046,1.13804,1.4,1140.0000000000443,5
125881.00000000035,20180812 21:33:02.539,20180812 23:13:46.109,LONG,5,EURUSD,1.13804,1.14085,1.4,1334.9999999999895,5
127216.00000000033,20180812 23:13:46.109,20180813 02:10:00.628,SHORT,5,EURUSD,1.14085,1.13765,1.4,1529.999999999935,5
128746.00000000028,20180813 02:10:00.628,20180813 03:00:20.146,LONG,5,EURUSD,1.13765,1.1378700000000002,1.4,40.000000000054506,5
128786.00000000033,20180813 03:00:20.146,20180813 04:36:22.898,SHORT,5,EURUSD,1.1378700000000002,1.1374799999999998,1.4,125.00000000016726,5
128911.0000000005,20180813 04:36:22.898,20180813 06:12:02.005,LONG,5,EURUSD,1.1374799999999998,1.13959,1.4,985.0000000001392,5
129896.00000000064,20180813 06:12:02.005,20180813 08:02:24.468,SHORT,5,EURUSD,1.13959,1.13742,1.4,1218.0000000000032,6
131114.00000000064,20180813 08:02:24.468,20180813 09:48:01.044,LONG,5,EURUSD,1.13742,1.13858,1.4,611.9999999998968,6
131726.00000000052,20180813 09:48:01.044,20180813 10:58:24.543,SHORT,5,EURUSD,1.13858,1.13784,1.4,359.9999999999778,6
132086.0000000005,20180813 10:58:24.543,20180813 14:04:11.072,LONG,5,EURUSD,1.13784,1.14237,1.4,2634.0000000000864,6
134720.00000000058,20180813 14:04:11.072,20180813 16:49:52.217,SHORT,5,EURUSD,1.14237,1.1389200000000002,1.4,1985.999999999972,6
136706.00000000055,20180813 16:49:52.217,20180813 18:00:20.933,LONG,5,EURUSD,1.1389200000000002,1.13972,1.4,395.99999999994714,6
137102.0000000005,20180813 18:00:20.933,20180813 19:16:05.162,SHORT,5,EURUSD,1.13972,1.13866,1.4,552.0000000000366,6
137654.00000000052,20180813 19:16:05.162,20180814 03:53:53.505,LONG,5,EURUSD,1.13866,1.14044,1.4,983.9999999999357,6
138638.00000000047,20180814 03:53:53.505,20180814 04:59:35.801,SHORT,5,EURUSD,1.14044,1.14009,1.4,125.99999999991026,6
138764.00000000038,20180814 04:59:35.801,20180814 07:10:46.878,LONG,5,EURUSD,1.14009,1.1419,1.4,1001.9999999999204,6
139766.0000000003,20180814 07:10:46.878,20180814 09:16:28.832,SHORT,5,EURUSD,1.1419,1.13876,1.4,2099.9999999999445,7
141866.00000000023,20180814 09:16:28.832,20180814 10:31:58.737,LONG,5,EURUSD,1.13876,1.14108,1.4,1526.0000000000698,7
143392.0000000003,20180814 10:31:58.737,20180814 19:10:03.930,SHORT,5,EURUSD,1.14108,1.13421,1.4,4711.000000000107,7
148103.0000000004,20180814 19:10:03.930,20180814 23:29:42.317,LONG,5,EURUSD,1.13421,1.13473,1.4,266.00000000005315,7
148369.00000000047,20180814 23:29:42.317,20180815 05:28:51.628,SHORT,5,EURUSD,1.13473,1.13279,1.4,1260.000000000037,7
149629.0000000005,20180815 05:28:51.628,20180815 07:09:11.880,LONG,5,EURUSD,1.13279,1.13395,1.4,714.0000000000349,7
150343.00000000052,20180815 07:09:11.880,20180815 15:11:39.149,SHORT,5,EURUSD,1.13395,1.13336,1.4,315.0000000000633,7
150658.00000000058,20180815 15:11:39.149,20180815 23:18:11.150,LONG,5,EURUSD,1.13336,1.13419,1.4,483.0000000000759,7
151141.00000000067,20180815 23:18:11.150,20180816 00:19:00.092,SHORT,5,EURUSD,1.13419,1.13396,1.4,62.99999999996674,7
151204.00000000064,20180816 00:19:00.092,20180816 05:40:58.294,LONG,5,EURUSD,1.13396,1.13947,1.4,3758.9999999999322,7
154963.00000000058,20180816 05:40:58.294,20180816 07:31:32.797,SHORT,5,EURUSD,1.13947,1.13725,1.4,1663.999999999911,8
156627.0000000005,20180816 07:31:32.797,20180816 08:46:55.362,LONG,5,EURUSD,1.13725,1.13837,1.4,784.000000000008,8
157411.0000000005,20180816 08:46:55.362,20180816 10:02:37.710,SHORT,5,EURUSD,1.13837,1.13689,1.4,1072.0000000001182,8
158483.0000000006,20180816 10:02:37.710,20180816 14:24:14.527,LONG,5,EURUSD,1.13689,1.13955,1.4,2016.0000000000855,8
160499.0000000007,20180816 14:24:14.527,20180816 18:35:29.826,SHORT,5,EURUSD,1.13955,1.13639,1.4,2416.0000000000414,8
162915.00000000073,20180816 18:35:29.826,20180816 23:09:49.503,LONG,5,EURUSD,1.13639,1.13736,1.4,663.9999999999324,8
163579.00000000067,20180816 23:09:49.503,20180817 00:10:47.095,SHORT,5,EURUSD,1.13736,1.13677,1.4,359.9999999998947,8
163939.00000000055,20180817 00:10:47.095,20180817 02:16:28.301,LONG,5,EURUSD,1.13677,1.1385299999999998,1.4,1295.9999999998095,8
165235.00000000035,20180817 02:16:28.301,20180817 05:34:02.223,SHORT,5,EURUSD,1.1385299999999998,1.13788,1.4,407.99999999985397,8
165643.0000000002,20180817 05:34:02.223,20180817 08:30:00.865,LONG,5,EURUSD,1.13788,1.14107,1.4,2440.000000000021,8
168083.00000000023,20180817 08:30:00.865,20180817 10:05:14.106,SHORT,5,EURUSD,1.14107,1.13778,1.4,2835.0000000000136,9
170918.00000000023,20180817 10:05:14.106,20180817 16:22:02.435,LONG,5,EURUSD,1.13778,1.14167,1.4,3374.999999999954,9
174293.00000000017,20180817 16:22:02.435,20180817 17:07:35.632,SHORT,5,EURUSD,1.14167,1.14095,1.4,522.0000000000487,9
174815.00000000023,20180817 17:07:35.632,20180820 04:24:48.343,LONG,5,EURUSD,1.14095,1.1432,1.4,1899.0000000000769,9
176714.00000000032,20180820 04:24:48.343,20180820 10:02:25.989,SHORT,5,EURUSD,1.1432,1.141,1.4,1853.9999999999818,9
178568.0000000003,20180820 10:02:25.989,20180820 22:13:01.908,LONG,5,EURUSD,1.141,1.14907,1.4,7137.000000000019,9
185705.00000000032,20180820 22:13:01.908,20180820 23:03:48.097,SHORT,5,EURUSD,1.14907,1.14901,1.4,-72.0000000000459,9
185633.00000000026,20180820 23:03:48.097,20180821 01:10:05.116,LONG,5,EURUSD,1.14901,1.15251,1.4,3023.999999999853,9
188657.00000000012,20180821 01:10:05.116,20180821 02:05:25.601,SHORT,5,EURUSD,1.15251,1.15144,1.4,836.9999999999139,9
189494.00000000003,20180821 02:05:25.601,20180821 05:32:26.081,LONG,5,EURUSD,1.15144,1.15371,1.4,1916.999999999995,9
191411.00000000003,20180821 05:32:26.081,20180821 07:22:46.000,SHORT,5,EURUSD,1.15371,1.1517700000000002,1.4,1799.9999999998308,10
193210.99999999985,20180821 07:22:46.000,20180821 09:03:04.462,LONG,5,EURUSD,1.1517700000000002,1.15335,1.4,1439.9999999999147,10
194650.99999999977,20180821 09:03:04.462,20180821 10:03:35.107,SHORT,5,EURUSD,1.15335,1.1519700000000002,1.4,1239.9999999999368,10
195890.9999999997,20180821 10:03:35.107,20180821 10:48:50.700,LONG,5,EURUSD,1.1519700000000002,1.15242,1.4,309.9999999998394,10
